America/Argentina/Tucuman,Argentina,-9223372036854775808,667965600,Argentina,687931200,1086058800,Argentina_Western,1086058800,1087099200,Argentina,1087099200,9223372036854775807
America/Argentina/Ushuaia,Argentina,-9223372036854775808,1085886000,Argentina,1087704000,9223372036854775807
America/Aruba,Atlantic,-9223372036854775808,9223372036854775807
America/Asuncion,Paraguay,-9223372036854775808,9223372036854775807
America/Bahia,Brasilia,-9223372036854775808,9223372036854775807
America/Bahia_Banderas,America_Pacific,-9223372036854775808,28800,America_Mountain,28800,1270371600,America_Central,1270371600,9223372036854775807
America/Barbados,Atlantic,-9223372036854775808,9223372036854775807
America/Belem,Brasilia,-9223372036854775808,9223372036854775807
America/Belize,America_Central,-9223372036854775808,9223372036854775807
America/Blanc-Sablon,Atlantic,-9223372036854775808,9223372036854775807
America/Boa_Vista,Amazon,-9223372036854775808,9223372036854775807
America/Bogota,Colombia,-9223372036854775808,9223372036854775807
America/Boise,America_Mountain,-9223372036854775808,9223372036854775807
America/Buenos_Aires,Argentina,-9223372036854775808,9223372036854775807
America/Cambridge_Bay,America_Mountain,-9223372036854775808,941356800,America_Central,941356800,972802800,America_Eastern,972802800,973400400,America_Central,973400400,986115600,America_Mountain,986115600,9223372036854775807
America/Campo_Grande,Amazon,-9223372036854775808,9223372036854775807
America/Cancun,America_Central,-9223372036854775808,377935200,America_Eastern,377935200,902037600,America_Central,902037600,1422777600,America_Eastern,1422777600,9223372036854775807
America/Caracas,Venezuela,-9223372036854775808,9223372036854775807
America/Catamarca,Argentina,-9223372036854775808,667965600,Argentina,687931200,1086058800,Argentina_Western,1086058800,1087704000,Argentina,1087704000,9223372036854775807
America/Cayenne,French_Guiana,-9223372036854775808,9223372036854775807
America/Cayman,America_Eastern,-9223372036854775808,9223372036854775807
America/Chicago,America_Central,-9223372036854775808,9223372036854775807
America/Chihuahua,America_Central,-9223372036854775808,891766800,Mexico_Pacific,891766800,9223372036854775807
America/Coral_Harbour,America_Eastern,-9223372036854775808,9223372036854775807
America/Cordoba,Argentina,-9223372036854775808,667965600,Argentina,687931200,9223372036854775807
America/Costa_Rica,America_Central,-9223372036854775808,9223372036854775807
America/Creston,America_Mountain,-9223372036854775808,9223372036854775807
America/Cuiaba,Amazon,-9223372036854775808,9223372036854775807
America/Curacao,Atlantic,-9223372036854775808,9223372036854775807
America/Danmarkshavn,Greenland_Western,-9223372036854775808,820465200,GMT,820465200,9223372036854775807
America/Dawson,Yukon,-9223372036854775808,120646800,America_Pacific,120646800,9223372036854775807
America/Dawson_Creek,America_Pacific,-9223372036854775808,84013200,America_Mountain,84013200,9223372036854775807
America/Denver,America_Mountain,-9223372036854775808,9223372036854775807
America/Detroit,America_Eastern,-9223372036854775808,9223372036854775807
America/Dominica,Atlantic,-9223372036854775808,9223372036854775807
America/Edmonton,America_Mountain,-9223372036854775808,9223372036854775807
America/Eirunepe,Acre,-9223372036854775808,1214283600,Amazon,1214283600,1384056000,Acre,1384056000,9223372036854775807
America/El_Salvador,America_Central,-9223372036854775808,9223372036854775807
America/Fort_Nelson,America_Pacific,-9223372036854775808,1425808800,America_Mountain,1425808800,9223372036854775807
America/Fortaleza,Brasilia,-9223372036854775808,9223372036854775807
America/Glace_Bay,Atlantic,-9223372036854775808,9223372036854775807
America/Godthab,Greenland_Western,-9223372036854775808,9223372036854775807
America/Goose_Bay,Atlantic,-9223372036854775808,576043260,Goose_Bay,576043260,594180060,Atlantic,594180060,9223372036854775807
America/Grand_Turk,America_Eastern,-9223372036854775808,1446357600,Atlantic,1446357600,1520751600,America_Eastern,1520751600,9223372036854775807
America/Grenada,Atlantic,-9223372036854775808,9223372036854775807
America/Guadeloupe,Atlantic,-9223372036854775808,9223372036854775807
America/Guatemala,America_Central,-9223372036854775808,9223372036854775807
America/Guayaquil,Ecuador,-9223372036854775808,9223372036854775807
America/Guyana,Guyana,-9223372036854775808,9223372036854775807
America/Halifax,Atlantic,-9223372036854775808,9223372036854775807
America/Havana,Cuba,-9223372036854775808,9223372036854775807
America/Hermosillo,America_Pacific,-9223372036854775808,28800,Mexico_Pacific,28800,9223372036854775807
America/Indiana/Knox,America_Central,-9223372036854775808,688546800,America_Eastern,688546800,1143961200,America_Central,1143961200,9223372036854775807
America/Indiana/Marengo,America_Eastern,-9223372036854775808,126687600,America_Central,126687600,152089200,America_Eastern,152089200,9223372036854775807
America/Indiana/Petersburg,America_Central,-9223372036854775808,247042800,America_Eastern,247042800,1143961200,America_Central,1143961200,1194159600,America_Eastern,1194159600,9223372036854775807
America/Indiana/Tell_City,America_Eastern,-9223372036854775808,1143961200,America_Central,1143961200,9223372036854775807
America/Indiana/Vevay,America_Eastern,-9223372036854775808,9223372036854775807
America/Indiana/Vincennes,America_Eastern,-9223372036854775808,1143961200,America_Central,1143961200,1194159600,America_Eastern,1194159600,9223372036854775807
America/Indiana/Winamac,America_Eastern,-9223372036854775808,1143961200,America_Central,1143961200,1173600000,America_Eastern,1173600000,9223372036854775807
America/Indianapolis,America_Eastern,-9223372036854775808,9223372036854775807
America/Inuvik,America_Pacific,-9223372036854775808,294228000,America_Mountain,294228000,9223372036854775807
America/Iqaluit,America_Eastern,-9223372036854775808,941349600,America_Central,941349600,972802800,America_Eastern,972802800,9223372036854775807
America/Jamaica,America_Eastern,-9223372036854775808,9223372036854775807
America/Jujuy,Argentina,-9223372036854775808,636516000,Argentina,686721600,9223372036854775807
America/Juneau,America_Pacific,-9223372036854775808,325677600,Yukon,325677600,341402400,America_Pacific,341402400,436352400,Yukon,436352400,439030800,Alaska,439030800,9223372036854775807
America/Kentucky/Monticello,America_Central,-9223372036854775808,972802800,America_Eastern,972802800,9223372036854775807
America/Kralendijk,Atlantic,-9223372036854775808,9223372036854775807
America/La_Paz,Bolivia,-9223372036854775808,9223372036854775807
America/Lima,Peru,-9223372036854775808,9223372036854775807
America/Los_Angeles,America_Pacific,-9223372036854775808,9223372036854775807
America/Louisville,America_Eastern,-9223372036854775808,126687600,America_Central,126687600,152089200,America_Eastern,152089200,9223372036854775807
America/Lower_Princes,Atlantic,-9223372036854775808,9223372036854775807
America/Maceio,Brasilia,-9223372036854775808,9223372036854775807
America/Managua,America_Central,-9223372036854775808,105084000,America_Eastern,105084000,161758800,America_Central,161758800,694260000,America_Eastern,694260000,717310800,America_Central,717310800,725868000,America_Eastern,725868000,852094800,America_Central,852094800,9223372036854775807
America/Manaus,Amazon,-9223372036854775808,9223372036854775807
America/Marigot,Atlantic,-9223372036854775808,9223372036854775807
America/Martinique,Atlantic,-9223372036854775808,9223372036854775807
America/Matamoros,America_Central,-9223372036854775808,9223372036854775807
America/Mazatlan,America_Pacific,-9223372036854775808,28800,Mexico_Pacific,28800,9223372036854775807
America/Mendoza,Argentina,-9223372036854775808,636516000,Argentina,719380800,1085281200,Argentina,1096171200,9223372036854775807
America/Menominee,America_Eastern,-9223372036854775808,104914800,America_Central,104914800,9223372036854775807
America/Merida,America_Central,-9223372036854775808,377935200,America_Eastern,377935200,407653200,America_Central,407653200,9223372036854775807
America/Metlakatla,America_Pacific,-9223372036854775808,1446372000,Alaska,1446372000,9223372036854775807
America/Mexico_City,America_Central,-9223372036854775808,9223372036854775807
America/Miquelon,Atlantic,-9223372036854775808,326001600,Pierre_Miquelon,326001600,9223372036854775807
America/Moncton,Atlantic,-9223372036854775808,9223372036854775807
America/Monterrey,America_Central,-9223372036854775808,9223372036854775807
America/Montevideo,Uruguay,-9223372036854775808,9223372036854775807
America/Montserrat,Atlantic,-9223372036854775808,9223372036854775807
America/Nassau,America_Eastern,-9223372036854775808,9223372036854775807
America/New_York,America_Eastern,-9223372036854775808,9223372036854775807
America/Nipigon,America_Eastern,-9223372036854775808,9223372036854775807
America/Nome,Bering,-9223372036854775808,436363200,Yukon,436363200,439030800,Alaska,439030800,9223372036854775807
America/Noronha,Noronha,-9223372036854775808,9223372036854775807
America/North_Dakota/Beulah,America_Mountain,-9223372036854775808,1289116800,America_Central,1289116800,9223372036854775807
America/North_Dakota/Center,America_Mountain,-9223372036854775808,720000000,America_Central,720000000,9223372036854775807
America/North_Dakota/New_Salem,America_Mountain,-9223372036854775808,1067155200,America_Central,1067155200,9223372036854775807
America/Ojinaga,America_Central,-9223372036854775808,891766800,America_Mountain,891766800,9223372036854775807
America/Panama,America_Eastern,-9223372036854775808,9223372036854775807
America/Pangnirtung,Atlantic,-9223372036854775808,796802400,America_Eastern,796802400,941349600,America_Central,941349600,972802800,America_Eastern,972802800,9223372036854775807
America/Paramaribo,Dutch_Guiana,-9223372036854775808,185686200,Suriname,185686200,9223372036854775807
America/Phoenix,America_Mountain,-9223372036854775808,9223372036854775807
America/Port_of_Spain,Atlantic,-9223372036854775808,9223372036854775807
America/Port-au-Prince,America_Eastern,-9223372036854775808,9223372036854775807
America/Porto_Velho,Amazon,-9223372036854775808,9223372036854775807
America/Puerto_Rico,Atlantic,-9223372036854775808,9223372036854775807
America/Punta_Arenas,Chile,-9223372036854775808,1480806000
America/Rainy_River,America_Central,-9223372036854775808,9223372036854775807
America/Rankin_Inlet,America_Central,-9223372036854775808,972802800,America_Eastern,972802800,986112000,America_Central,986112000,9223372036854775807
America/Recife,Brasilia,-9223372036854775808,9223372036854775807
America/Regina,America_Central,-9223372036854775808,9223372036854775807
America/Resolute,America_Central,-9223372036854775808,972802800,America_Eastern,972802800,986112000,America_Central,986112000,1162105200,America_Eastern,1162105200,1173600000,America_Central,1173600000,9223372036854775807
America/Rio_Branco,Acre,-9223372036854775808,1214283600,Amazon,1214283600,1384056000,Acre,1384056000,9223372036854775807
America/Santa_Isabel,Mexico_Northwest,-9223372036854775808,9223372036854775807
America/Santarem,Amazon,-9223372036854775808,1214280000,Brasilia,1214280000,9223372036854775807
America/Santiago,Chile,-9223372036854775808,9223372036854775807
America/Santo_Domingo,Dominican,-9223372036854775808,152082000,Atlantic,152082000,972799200,America_Eastern,972799200,975823200,Atlantic,975823200,9223372036854775807
America/Sao_Paulo,Brasilia,-9223372036854775808,9223372036854775807
America/Scoresbysund,Greenland_Central,-9223372036854775808,354679200,Greenland_Eastern,354679200,9223372036854775807
America/Sitka,America_Pacific,-9223372036854775808,436352400,Yukon,436352400,439030800,Alaska,439030800,9223372036854775807
America/St_Barthelemy,Atlantic,-9223372036854775808,9223372036854775807
America/St_Johns,Newfoundland,-9223372036854775808,9223372036854775807
America/St_Kitts,Atlantic,-9223372036854775808,9223372036854775807
America/St_Lucia,Atlantic,-9223372036854775808,9223372036854775807
America/St_Thomas,Atlantic,-9223372036854775808,9223372036854775807
America/St_Vincent,Atlantic,-9223372036854775808,9223372036854775807
America/Swift_Current,America_Mountain,-9223372036854775808,73472400,America_Central,73472400,9223372036854775807
America/Tegucigalpa,America_Central,-9223372036854775808,9223372036854775807
America/Thule,Atlantic,-9223372036854775808,9223372036854775807
America/Thunder_Bay,America_Eastern,-9223372036854775808,9223372036854775807
America/Tijuana,America_Pacific,-9223372036854775808,9223372036854775807
America/Toronto,America_Eastern,-9223372036854775808,9223372036854775807
America/Tortola,Atlantic,-9223372036854775808,9223372036854775807
America/Vancouver,America_Pacific,-9223372036854775808,9223372036854775807
America/Whitehorse,America_Pacific,-9223372036854775808,9223372036854775807
America/Winnipeg,America_Central,-9223372036854775808,9223372036854775807
America/Yakutat,Yukon,-9223372036854775808,439030800,Alaska,439030800,9223372036854775807
America/Yellowknife,America_Mountain,-9223372036854775808,9223372036854775807
Antarctica/Casey,Australia_Western,-9223372036854775808,1255802400,Casey,1255802400,1267714800,Australia_Western,1267714800,1319738400,Casey,1319738400,1329843600,Australia_Western,1329843600,1477065600,Casey,1477065600,1520701200,Australia_Western,1520701200,9223372036854775807
Antarctica/Davis,Davis,-9223372036854775808,9223372036854775807
Antarctica/DumontDUrville,DumontDUrville,-9223372036854775808,9223372036854775807
Antarctica/Macquarie,Australia_Eastern,-9223372036854775808,1270310400,Macquarie,1270310400,9223372036854775807
Antarctica/Mawson,Mawson,-9223372036854775808,9223372036854775807
Antarctica/McMurdo,New_Zealand,-9223372036854775808,9223372036854775807
Antarctica/Palmer,Argentina,-9223372036854775808,389070000,Chile,389070000,1480806000
Antarctica/Rothera,Rothera,-9223372036854775808,9223372036854775807
Antarctica/Syowa,Syowa,-9223372036854775808,9223372036854775807
Antarctica/Troll,GMT,-9223372036854775808,9223372036854775807
Antarctica/Vostok,Vostok,-9223372036854775808,9223372036854775807
Arctic/Longyearbyen,Europe_Central,-9223372036854775808,9223372036854775807
Asia/Aden,Arabian,-9223372036854775808,9223372036854775807
Asia/Almaty,Almaty,-9223372036854775808,1099166400,Kazakhstan_Eastern,1099166400,9223372036854775807
Asia/Amman,Europe_Eastern,-9223372036854775808,9223372036854775807
Asia/Anadyr,Anadyr,-9223372036854775808,1269698400,Magadan,1269698400,1414245600,Anadyr,1414245600,9223372036854775807
Asia/Aqtau,Shevchenko,-9223372036854775808,692823600,Aqtau,692823600,1099173600,Kazakhstan_Western,1099173600,9223372036854775807
Asia/Aqtobe,Aktyubinsk,-9223372036854775808,692823600,Aqtobe,692823600,1099170000,Kazakhstan_Western,1130706000,9223372036854775807
Asia/Ashgabat,Ashkhabad,-9223372036854775808,688507200,Turkmenistan,688507200,9223372036854775807
Asia/Atyrau,Kazakhstan_Western,1099173600,9223372036854775807
Asia/Baghdad,Arabian,-9223372036854775808,9223372036854775807
Asia/Bahrain,Gulf,-9223372036854775808,76190400,Arabian,76190400,9223372036854775807
Asia/Baku,Baku,-9223372036854775808,683496000,Azerbaijan,683496000,9223372036854775807
Asia/Bangkok,Indochina,-9223372036854775808,9223372036854775807
Asia/Beirut,Europe_Eastern,-9223372036854775808,9223372036854775807
Asia/Bishkek,Frunze,-9223372036854775808,683582400,Kyrgystan,683582400,9223372036854775807
Asia/Brunei,Brunei,-9223372036854775808,9223372036854775807
Asia/Calcutta,India,-9223372036854775808,9223372036854775807
Asia/Chita,Yakutsk,-9223372036854775808,1414252800,Irkutsk,1414252800,1459015200,Yakutsk,1459015200,9223372036854775807
Asia/Choibalsan,Mongolia,-9223372036854775808,417974400,Choibalsan,417974400,9223372036854775807
Asia/Colombo,India,-9223372036854775808,832962600,Lanka,832962600,1145039400,India,1145039400,9223372036854775807
Asia/Damascus,Europe_Eastern,-9223372036854775808,9223372036854775807
Asia/Dhaka,Dacca,-9223372036854775808,38772000,Bangladesh,38772000,9223372036854775807
Asia/Dili,East_Timor,-9223372036854775808,199897200,Indonesia_Central,199897200,969120000,East_Timor,969120000,9223372036854775807
Asia/Dubai,Gulf,-9223372036854775808,9223372036854775807
Asia/Dushanbe,Dushanbe,-9223372036854775808,684363600,Tajikistan,684363600,9223372036854775807
Asia/Famagusta,Europe_Eastern,-9223372036854775808,1473282000
Asia/Gaza,Israel,-9223372036854775808,820447200,Europe_Eastern,820447200,9223372036854775807
Asia/Hebron,Israel,-9223372036854775808,820447200,Europe_Eastern,820447200,9223372036854775807
Asia/Hong_Kong,Hong_Kong,-9223372036854775808,9223372036854775807
Asia/Hovd,Hovd,-9223372036854775808,9223372036854775807
Asia/Irkutsk,Irkutsk,-9223372036854775808,9223372036854775807
Asia/Jakarta,Indonesia_Western,-9223372036854775808,9223372036854775807
Asia/Jayapura,Indonesia_Eastern,-9223372036854775808,9223372036854775807
Asia/Jerusalem,Israel,-9223372036854775808,9223372036854775807
Asia/Kabul,Afghanistan,-9223372036854775808,9223372036854775807
Asia/Kamchatka,Kamchatka,-9223372036854775808,9223372036854775807
Asia/Karachi,Karachi,-9223372036854775808,38775600,Pakistan,38775600,9223372036854775807
Asia/Katmandu,Nepal,-9223372036854775808,9223372036854775807
Asia/Khandyga,Yakutsk,-9223372036854775808,1072882800,Vladivostok,1072882800,1315832400,Yakutsk,1315832400,9223372036854775807
Asia/Krasnoyarsk,Krasnoyarsk,-9223372036854775808,9223372036854775807
Asia/Kuala_Lumpur,Malaya,-9223372036854775808,378664200,Malaysia,378664200,9223372036854775807
Asia/Kuching,Borneo,-9223372036854775808,378662400,Malaysia,378662400,9223372036854775807
Asia/Kuwait,Arabian,-9223372036854775808,9223372036854775807
Asia/Macau,Macau,-9223372036854775808,945619200,China,945619200,9223372036854775807
Asia/Magadan,Magadan,-9223372036854775808,9223372036854775807
Asia/Makassar,Indonesia_Central,-9223372036854775808,9223372036854775807
Asia/Manila,Philippines,-9223372036854775808,9223372036854775807
Asia/Muscat,Gulf,-9223372036854775808,9223372036854775807
Asia/Nicosia,Europe_Eastern,-9223372036854775808,9223372036854775807
Asia/Novokuznetsk,Krasnoyarsk,-9223372036854775808,1269716400,Novosibirsk,1269716400,1414263600,Krasnoyarsk,1414263600,9223372036854775807
Asia/Novosibirsk,Novosibirsk,-9223372036854775808,9223372036854775807
Asia/Omsk,Omsk,-9223372036854775808,9223372036854775807
Asia/Oral,Uralsk,-9223372036854775808,692827200,Oral,692827200,1099173600,Kazakhstan_Western,1099173600,9223372036854775807
Asia/Phnom_Penh,Indochina,-9223372036854775808,9223372036854775807
Asia/Pontianak,Indonesia_Central,-9223372036854775808,567964800,Indonesia_Western,567964800,9223372036854775807
Asia/Pyongyang,Korea,-9223372036854775808,1439564400,Pyongyang,1439564400,1525447800,Korea,1525447800,9223372036854775807
Asia/Qatar,Gulf,-9223372036854775808,76190400,Arabian,76190400,9223372036854775807
Asia/Qyzylorda,Kizilorda,-9223372036854775808,692823600,Qyzylorda,692823600,1099170000,Kazakhstan_Eastern,1099170000,9223372036854775807
Asia/Rangoon,Myanmar,-9223372036854775808,9223372036854775807
Asia/Riyadh,Arabian,-9223372036854775808,9223372036854775807
Asia/Saigon,Indochina,171820800,9223372036854775807
Asia/Sakhalin,Sakhalin,-9223372036854775808,9223372036854775807
Asia/Samarkand,Samarkand,-9223372036854775808,370720800,Tashkent,370720800,386445600,Samarkand,386445600,683661600,Uzbekistan,683661600,9223372036854775807
Asia/Seoul,Korea,-9223372036854775808,9223372036854775807
Asia/Shanghai,China,-9223372036854775808,9223372036854775807
Asia/Singapore,Singapore,-9223372036854775808,9223372036854775807
Asia/Srednekolymsk,Magadan,-9223372036854775808,1414245600
Asia/Taipei,Taipei,-9223372036854775808,9223372036854775807
Asia/Tashkent,Tashkent,-9223372036854775808,683661600,Uzbekistan,683661600,9223372036854775807
Asia/Tbilisi,Tbilisi,-9223372036854775808,671140800,Georgia,671140800,9223372036854775807
Asia/Tehran,Iran,-9223372036854775808,9223372036854775807
Asia/Thimphu,India,-9223372036854775808,560025000,Bhutan,560025000,9223372036854775807
Asia/Tokyo,Japan,-9223372036854775808,9223372036854775807
Asia/Ulaanbaatar,Mongolia,-9223372036854775808,9223372036854775807
Asia/Urumqi,Urumqi,-9223372036854775808,9223372036854775807
Asia/Ust-Nera,Yakutsk,-9223372036854775808,354898800,Magadan,354898800,1315828800,Vladivostok,1315828800,9223372036854775807
Asia/Vientiane,Indochina,-9223372036854775808,9223372036854775807
Asia/Vladivostok,Vladivostok,-9223372036854775808,9223372036854775807
Asia/Yakutsk,Yakutsk,-9223372036854775808,9223372036854775807
Asia/Yekaterinburg,Sverdlovsk,-9223372036854775808,695772000,Yekaterinburg,695772000,9223372036854775807
Asia/Yerevan,Yerevan,-9223372036854775808,685569600,Armenia,685569600,9223372036854775807
Atlantic/Azores,Azores,-9223372036854775808,717559200,Europe_Western,717559200,733280400,Azores,733280400,9223372036854775807
Atlantic/Bermuda,Atlantic,-9223372036854775808,9223372036854775807
Atlantic/Canary,Europe_Western,-9223372036854775808,9223372036854775807
Atlantic/Cape_Verde,Cape_Verde,-9223372036854775808,9223372036854775807
Atlantic/Faeroe,Europe_Western,-9223372036854775808,9223372036854775807
Atlantic/Madeira,Europe_Western,-9223372036854775808,9223372036854775807
Atlantic/Reykjavik,GMT,-9223372036854775808,9223372036854775807
Atlantic/South_Georgia,South_Georgia,-9223372036854775808,9223372036854775807
Atlantic/St_Helena,GMT,-9223372036854775808,9223372036854775807
Atlantic/Stanley,Falkland,-9223372036854775808,9223372036854775807
Australia/Adelaide,Australia_Central,-9223372036854775808,9223372036854775807
Australia/Brisbane,Australia_Eastern,-9223372036854775808,9223372036854775807
Australia/Broken_Hill,Australia_Central,-9223372036854775808,9223372036854775807
Australia/Currie,Australia_Eastern,-9223372036854775808,9223372036854775807
Australia/Darwin,Australia_Central,-9223372036854775808,9223372036854775807
Australia/Eucla,Australia_CentralWestern,-9223372036854775808,9223372036854775807
Australia/Hobart,Australia_Eastern,-9223372036854775808,9223372036854775807
Australia/Lindeman,Australia_Eastern,-9223372036854775808,9223372036854775807
Australia/Lord_Howe,Australia_Eastern,-9223372036854775808,352216800,Lord_Howe,352216800,9223372036854775807
Australia/Melbourne,Australia_Eastern,-9223372036854775808,9223372036854775807
Australia/Perth,Australia_Western,-9223372036854775808,9223372036854775807
Australia/Sydney,Australia_Eastern,-9223372036854775808,9223372036854775807
CST6CDT,America_Central,-9223372036854775808,9223372036854775807
Etc/GMT,GMT,-9223372036854775808,9223372036854775807
EST5EDT,America_Eastern,-9223372036854775808,9223372036854775807
Europe/Amsterdam,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Andorra,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Astrakhan,Moscow,701820000,1459033200
Europe/Athens,Europe_Eastern,-9223372036854775808,9223372036854775807
Europe/Belgrade,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Berlin,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Bratislava,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Brussels,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Bucharest,Europe_Eastern,-9223372036854775808,9223372036854775807
Europe/Budapest,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Busingen,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Chisinau,Moscow,-9223372036854775808,641941200,Europe_Eastern,641941200,9223372036854775807
Europe/Copenhagen,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Dublin,Irish,-9223372036854775808,57722400,GMT,57722400,9223372036854775807
Europe/Gibraltar,Europe_Central,-9223372036854775808,9223372036854775807
Europe/Guernsey,British,-9223372036854775808,57722400,GMT,57722400,9223372036854775807
Europe/Helsinki,Europe_Eastern,-9223372036854775808,9223372036854775807
Europe/Isle_of_Man,British,-9223372036854775808,57722400,GMT,57722400,9223372036854775807
